# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = stan_model_model
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 10000 (Default)
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.01 (Default)
#     eval_elbo = 100 (Default)
#     output_samples = 1000 (Default)
# id = 0 (Default)
# data
#   file = .input.data.R
# init = 2 (Default)
# random
#   seed = 1460203626
# output
#   file = stan_out_variational.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,alpha,delta,dx,t.1,t.2,t.3,t.4,t.5,t.6,t.7,t.8,t.9,t.10,t.11,t.12,t.13,t.14,t.15,t.16,t.17,t.18,t.19,t.20,t.21,t.22,t.23,t.24,t.25,t.26,t.27,t.28,t.29,t.30,t.31,t.32,t.33,t.34,t.35,t.36,t.37,t.38,t.39,t.40,t.41,t.42,t.43,t.44,t.45,t.46,t.47,t.48,t.49,t.50,t.51,t.52,t.53,t.54,t.55,t.56,t.57,t.58,t.59,t.60,t.61,t.62,t.63,t.64,t.65,t.66,t.67,t.68,t.69,t.70,t.71,t.72,t.73,t.74,t.75,t.76,t.77,t.78,t.79,t.80,t.81,t.82,t.83,t.84,t.85,t.86,t.87,t.88,t.89,t.90,t.91,t.92,t.93,t.94,t.95,t.96,t.97,t.98,t.99,t.100
# Stepsize adaptation complete.
# eta = 1
0,1.15123,0.0610131,0.0605321,0.295199,0.442087,0.565169,0.6552,0.707812,0.723697,0.70769,0.667072,0.6097,0.542544,0.471116,0.399865,0.333307,0.277277,0.239669,0.230113,0.258456,0.332307,0.454324,0.620092,0.817347,1.02697,1.22568,1.38985,1.49964,1.54243,1.5148,1.4228,1.28043,1.10696,0.923616,0.750435,0.603778,0.494749,0.42862,0.405063,0.418987,0.461706,0.522265,0.588754,0.649525,0.694216,0.714505,0.704566,0.661195,0.583684,0.473534,0.334152,0.170636,-0.0103119,-0.20041,-0.389892,-0.567869,-0.723064,-0.844953,-0.925162,-0.958857,-0.945803,-0.890818,-0.80348,-0.69709,-0.587111,-0.489344,-0.418151,-0.384952,-0.397141,-0.457441,-0.563695,-0.709039,-0.882457,-1.0697,-1.25456,-1.4205,-1.55232,-1.63792,-1.66958,-1.64476,-1.56613,-1.44094,-1.27983,-1.09544,-0.901075,-0.709718,-0.53345,-0.383145,-0.268256,-0.196391,-0.17252,-0.197835,-0.268532,-0.374937,-0.501461,-0.627743,-0.731042,-0.789596,-0.786315,-0.712027,-0.567478,-0.363577,-0.119763
0,1.21182,0.0500656,0.0568846,0.264596,0.43745,0.579724,0.678658,0.729296,0.734837,0.704911,0.652315,0.589323,0.524796,0.463044,0.404753,0.349521,0.298914,0.258733,0.239441,0.254297,0.315662,0.430561,0.597023,0.802483,1.02497,1.23689,1.41044,1.52313,1.56205,1.52577,1.42362,1.27297,1.0953,0.9123,0.742827,0.601109,0.496137,0.431892,0.407942,0.420104,0.461047,0.520935,0.588249,0.650888,0.697473,0.718634,0.707992,0.662572,0.582591,0.47075,0.331363,0.169675,-0.00835075,-0.195775,-0.384209,-0.563538,-0.722275,-0.84873,-0.932864,-0.968365,-0.954325,-0.895968,-0.804168,-0.693868,-0.581829,-0.484301,-0.415114,-0.384461,-0.398388,-0.458747,-0.563377,-0.706276,-0.877789,-1.06493,-1.2521,-1.42234,-1.55913,-1.64856,-1.68134,-1.65422,-1.5704,-1.43879,-1.27231,-1.08561,-0.893038,-0.707081,-0.537879,-0.393531,-0.280861,-0.206028,-0.174423,-0.189599,-0.251385,-0.353799,-0.483623,-0.620469,-0.738846,-0.812098,-0.817478,-0.741129,-0.581633,-0.351077,-0.0732659
0,0.925822,0.0584632,0.0685784,0.326522,0.445476,0.549483,0.631906,0.68795,0.715002,0.71272,0.682934,0.629448,0.557829,0.475217,0.390132,0.312186,0.251592,0.218386,0.221346,0.266702,0.356839,0.489267,0.656143,0.844574,1.03776,1.21693,1.36374,1.46279,1.50388,1.48341,1.40496,1.27866,1.11974,0.946318,0.776904,0.628044,0.512376,0.437396,0.405011,0.411859,0.450237,0.509434,0.577214,0.64124,0.690278,0.715069,0.708868,0.667685,0.59029,0.478092,0.334937,0.166877,-0.018108,-0.210464,-0.399554,-0.574323,-0.724145,-0.839802,-0.914503,-0.9448,-0.931239,-0.878626,-0.795795,-0.694885,-0.590167,-0.496562,-0.428028,-0.396009,-0.408153,-0.467436,-0.571805,-0.714369,-0.884103,-1.06698,-1.24741,-1.40975,-1.53984,-1.62628,-1.66139,-1.64185,-1.5688,-1.44764,-1.2875,-1.10045,-0.900519,-0.702648,-0.52155,-0.370539,-0.260362,-0.198113,-0.186335,-0.222433,-0.298574,-0.402159,-0.516952,-0.624779,-0.707656,-0.750031,-0.740839,-0.675007,-0.554154,-0.386357,-0.185017
0,1.47123,0.0592495,0.0605199,0.280975,0.440116,0.571275,0.664698,0.716511,0.728749,0.708067,0.663542,0.604312,0.537792,0.469035,0.401351,0.337852,0.283199,0.244733,0.232334,0.256796,0.327042,0.446965,0.612894,0.81259,1.02624,1.22942,1.39725,1.50898,1.5516,1.52194,1.42679,1.28109,1.10492,0.920031,0.746543,0.600554,0.492716,0.427843,0.405296,0.419866,0.462917,0.523618,0.590173,0.650978,0.695645,0.71581,0.705633,0.661967,0.584216,0.473996,0.334763,0.171553,-0.00910632,-0.199159,-0.389023,-0.567859,-0.724265,-0.847436,-0.928654,-0.962796,-0.9495,-0.893664,-0.805114,-0.697475,-0.586492,-0.48811,-0.416672,-0.383458,-0.395693,-0.456005,-0.562268,-0.707769,-0.881686,-1.06989,-1.25615,-1.42365,-1.55683,-1.64316,-1.67463,-1.64867,-1.56826,-1.44118,-1.27868,-1.09387,-0.900181,-0.710332,-0.535751,-0.386514,-0.271402,-0.197761,-0.170876,-0.192816,-0.260991,-0.366901,-0.495666,-0.62683,-0.736614,-0.801403,-0.80182,-0.72651,-0.574695,-0.356839,-0.0931919
0,0.835696,0.0697439,0.0619196,0.321391,0.446231,0.554198,0.637395,0.690926,0.713243,0.705873,0.67268,0.618966,0.550713,0.474214,0.396112,0.323712,0.265258,0.229824,0.226591,0.263463,0.345267,0.471963,0.637412,0.829146,1.02941,1.21742,1.37235,1.47666,1.51887,1.49532,1.41065,1.27679,1.11094,0.932832,0.76185,0.61456,0.502883,0.433144,0.405978,0.416947,0.457666,0.517189,0.583463,0.644649,0.690192,0.711574,0.702741,0.660227,0.58308,0.472665,0.332457,0.167862,-0.0139236,-0.204083,-0.392476,-0.568167,-0.720229,-0.838812,-0.916345,-0.948669,-0.935888,-0.882727,-0.798286,-0.695194,-0.588262,-0.492854,-0.423173,-0.390717,-0.403048,-0.463003,-0.568401,-0.712241,-0.883375,-1.06759,-1.24902,-1.41172,-1.54125,-1.62616,-1.659,-1.63698,-1.56197,-1.44011,-1.28099,-1.09662,-0.900433,-0.706303,-0.52772,-0.377019,-0.264581,-0.197958,-0.180913,-0.21251,-0.286493,-0.391218,-0.510386,-0.624672,-0.714128,-0.761024,-0.752622,-0.683322,-0.555706,-0.380224,-0.173552
0,1.19524,0.0637666,0.066624,0.316043,0.443814,0.553533,0.638267,0.693668,0.718179,0.71282,0.680714,0.62653,0.55604,0.475904,0.39365,0.317728,0.257408,0.22233,0.221577,0.26232,0.348253,0.47818,0.645148,0.836471,1.03481,1.22022,1.37291,1.47612,1.51868,1.49675,1.41432,1.28251,1.1178,0.939529,0.767112,0.617509,0.503248,0.431274,0.40268,0.413233,0.454495,0.515288,0.583242,0.646203,0.693364,0.716019,0.707977,0.66568,0.588121,0.476681,0.33494,0.168514,-0.0151113,-0.206817,-0.396228,-0.57231,-0.724205,-0.84227,-0.919195,-0.951044,-0.938024,-0.884811,-0.800349,-0.697081,-0.589702,-0.493589,-0.423095,-0.389951,-0.401941,-0.462028,-0.568009,-0.712723,-0.884803,-1.06985,-1.2519,-1.41506,-1.54507,-1.6306,-1.6643,-1.64325,-1.56905,-1.44747,-1.28777,-1.10183,-0.903228,-0.706273,-0.525059,-0.372524,-0.259457,-0.193487,-0.178101,-0.211846,-0.287897,-0.394203,-0.514359,-0.629232,-0.7192,-0.766727,-0.758847,-0.689125,-0.558715,-0.376284,-0.156809
0,1.15263,0.0709828,0.0634809,0.313161,0.444335,0.556426,0.641747,0.695842,0.717713,0.709408,0.675195,0.620611,0.551713,0.474751,0.396267,0.323471,0.264556,0.228612,0.22489,0.261411,0.343129,0.470115,0.636289,0.829176,1.03094,1.22059,1.37711,1.48267,1.52556,1.50195,1.41645,1.2811,1.11335,0.93324,0.76052,0.612031,0.499851,0.430315,0.403925,0.416013,0.457932,0.518511,0.585551,0.647166,0.692843,0.714158,0.705161,0.662462,0.585136,0.474526,0.334059,0.169086,-0.0132301,-0.204072,-0.393264,-0.569805,-0.722691,-0.841988,-0.920046,-0.952636,-0.939807,-0.886251,-0.801072,-0.69695,-0.588808,-0.492164,-0.421408,-0.388217,-0.400289,-0.460523,-0.566706,-0.711717,-0.884226,-1.06982,-1.25243,-1.41598,-1.546,-1.63103,-1.66372,-1.64137,-1.56596,-1.44369,-1.28415,-1.09934,-0.902595,-0.707732,-0.528187,-0.3763,-0.262543,-0.194648,-0.176635,-0.207872,-0.282385,-0.38871,-0.510544,-0.628283,-0.721392,-0.771254,-0.764036,-0.692987,-0.5597,-0.37401,-0.152551
0,1.14061,0.048457,0.0628614,0.293773,0.441517,0.564514,0.654459,0.707592,0.724718,0.710302,0.670981,0.613983,0.545956,0.472546,0.39878,0.329988,0.272766,0.235422,0.227508,0.25832,0.33464,0.458329,0.624484,0.820829,1.02869,1.2255,1.38837,1.49791,1.54154,1.51548,1.42516,1.28397,1.11077,0.926733,0.752183,0.603952,0.493639,0.426844,0.403321,0.417814,0.461339,0.522638,0.589611,0.650582,0.695293,0.715579,0.705724,0.662526,0.585172,0.475005,0.335309,0.171172,-0.0105814,-0.20145,-0.391445,-0.569545,-0.724492,-0.845928,-0.925716,-0.959225,-0.946299,-0.891673,-0.804714,-0.698486,-0.588294,-0.489942,-0.417963,-0.384058,-0.395895,-0.456352,-0.563245,-0.709503,-0.883803,-1.07161,-1.25658,-1.42218,-1.55348,-1.63864,-1.67024,-1.64582,-1.56796,-1.4436,-1.28301,-1.09852,-0.903313,-0.710538,-0.532644,-0.380982,-0.265414,-0.193737,-0.170821,-0.197509,-0.269534,-0.376834,-0.503661,-0.629782,-0.732792,-0.791268,-0.788226,-0.714151,-0.568949,-0.362314,-0.112399
0,0.497861,0.0741754,0.0607228,0.341115,0.450591,0.547684,0.624922,0.676934,0.700975,0.69699,0.667298,0.616072,0.548836,0.472121,0.39333,0.320719,0.263292,0.23038,0.230785,0.271474,0.356046,0.483321,0.64647,0.833039,1.02603,1.20599,1.35369,1.45304,1.49353,1.47178,1.39195,1.26495,1.10662,0.935338,0.769441,0.624886,0.513503,0.441974,0.411597,0.418719,0.455692,0.51214,0.576337,0.636513,0.681969,0.703904,0.695922,0.654258,0.577771,0.467796,0.327935,0.163841,-0.0170048,-0.205559,-0.391603,-0.56432,-0.71311,-0.8286,-0.903745,-0.934847,-0.922297,-0.870866,-0.78945,-0.690258,-0.587557,-0.496124,-0.429637,-0.399187,-0.412092,-0.471125,-0.574214,-0.71463,-0.881633,-1.06151,-1.23893,-1.39841,-1.5259,-1.61007,-1.6434,-1.62278,-1.54967,-1.42979,-1.27242,-1.08953,-0.894771,-0.702394,-0.526292,-0.379001,-0.270731,-0.208397,-0.194727,-0.227571,-0.299623,-0.398737,-0.508968,-0.61235,-0.691196,-0.730612,-0.720742,-0.658318,-0.547168,-0.397551,-0.224448
0,0.658631,0.0529627,0.0622728,0.320898,0.446063,0.554222,0.637555,0.69122,0.713684,0.706447,0.673328,0.619578,0.551163,0.474396,0.395982,0.323308,0.264695,0.229263,0.226188,0.263325,0.345421,0.472356,0.637932,0.829669,1.02985,1.21772,1.37256,1.47685,1.51912,1.4957,1.41116,1.27739,1.11154,0.933322,0.76216,0.614659,0.502788,0.432916,0.4057,0.416701,0.457512,0.517159,0.583564,0.644866,0.690502,0.711952,0.70316,0.660658,0.583487,0.473009,0.332696,0.167966,-0.0139679,-0.204265,-0.392765,-0.568518,-0.720599,-0.839171,-0.916679,-0.94898,-0.936185,-0.883014,-0.798552,-0.695414,-0.588407,-0.492899,-0.423115,-0.390577,-0.402873,-0.462852,-0.568329,-0.712286,-0.883547,-1.06788,-1.24939,-1.41214,-1.5417,-1.62665,-1.65953,-1.63757,-1.56261,-1.44077,-1.2816,-1.09711,-0.900733,-0.70637,-0.527557,-0.376678,-0.264151,-0.197542,-0.180601,-0.212359,-0.286521,-0.391411,-0.510716,-0.625118,-0.714679,-0.761668,-0.753313,-0.683937,-0.556004,-0.379831,-0.171979
0,1.47015,0.0720731,0.0691275,0.318335,0.443299,0.551303,0.635783,0.692292,0.718746,0.715385,0.684544,0.630354,0.558484,0.475962,0.391055,0.313083,0.252043,0.217914,0.219605,0.263646,0.352805,0.484952,0.652473,0.842495,1.03801,1.21984,1.36913,1.47,1.51185,1.49096,1.41095,1.2823,1.12067,0.944688,0.773304,0.62336,0.507596,0.433407,0.402447,0.411006,0.451028,0.511513,0.580054,0.644281,0.693051,0.717283,0.710444,0.66873,0.591034,0.478788,0.335776,0.167914,-0.0169797,-0.209494,-0.399077,-0.574671,-0.725556,-0.842346,-0.918041,-0.948989,-0.935581,-0.88255,-0.798762,-0.696482,-0.590188,-0.495046,-0.425254,-0.392454,-0.40441,-0.464118,-0.569445,-0.713335,-0.884547,-1.06883,-1.25039,-1.41345,-1.54382,-1.63015,-1.6649,-1.64491,-1.57146,-1.45006,-1.28985,-1.10277,-0.902698,-0.704363,-0.522328,-0.369875,-0.257885,-0.193768,-0.180511,-0.216012,-0.29284,-0.398584,-0.516874,-0.629028,-0.716201,-0.761739,-0.753397,-0.685054,-0.557611,-0.378918,-0.162714
0,1.31735,0.054774,0.0493134,0.227578,0.427259,0.595451,0.709841,0.760514,0.751991,0.700654,0.628533,0.555847,0.495105,0.448835,0.411499,0.374578,0.332685,0.288324,0.253445,0.247049,0.289413,0.394748,0.564756,0.78551,1.02907,1.25964,1.4423,1.55155,1.57667,1.52247,1.40578,1.24938,1.07597,0.904184,0.747287,0.614062,0.510489,0.440884,0.407893,0.41151,0.447901,0.508818,0.582084,0.653133,0.707275,0.73213,0.719678,0.667406,0.578136,0.458496,0.316465,0.158943,-0.00951735,-0.186115,-0.367536,-0.547218,-0.713831,-0.852226,-0.946908,-0.986786,-0.969156,-0.901181,-0.798285,-0.680263,-0.566787,-0.473985,-0.412971,-0.390143,-0.408389,-0.468192,-0.568032,-0.704043,-0.869278,-1.05311,-1.24123,-1.41647,-1.56073,-1.65747,-1.69473,-1.66743,-1.5786,-1.43873,-1.26355,-1.07081,-0.877101,-0.69563,-0.535349,-0.401526,-0.297227,-0.225071,-0.188484,-0.191771,-0.238569,-0.328813,-0.455107,-0.600083,-0.736482,-0.831009,-0.851619,-0.77628,-0.600302,-0.339444,-0.0274157
0,0.917768,0.0660722,0.0698966,0.333201,0.447148,0.547835,0.628721,0.684739,0.712719,0.711636,0.682706,0.629355,0.557111,0.473409,0.387288,0.308926,0.248948,0.217493,0.223063,0.271289,0.363784,0.497329,0.663612,0.849671,1.03909,1.21384,1.35652,1.45262,1.49257,1.47301,1.39729,1.27495,1.12037,0.950813,0.784074,0.63629,0.520053,0.443143,0.408001,0.411902,0.447746,0.505263,0.572426,0.636857,0.687059,0.713377,0.708633,0.668469,0.591438,0.47892,0.334922,0.165797,-0.0201121,-0.21292,-0.401776,-0.575586,-0.723866,-0.837699,-0.910676,-0.939725,-0.925682,-0.873485,-0.791921,-0.692917,-0.590412,-0.498947,-0.43212,-0.401107,-0.413418,-0.472038,-0.575063,-0.715857,-0.883708,-1.06491,-1.2441,-1.40581,-1.53588,-1.62278,-1.65862,-1.6398,-1.56722,-1.44616,-1.28577,-1.0983,-0.898099,-0.700456,-0.520334,-0.3711,-0.263289,-0.203523,-0.193693,-0.230537,-0.30572,-0.406499,-0.516947,-0.619674,-0.697832,-0.737155,-0.727741,-0.665295,-0.551642,-0.394409,-0.205947
0,0.932806,0.0651294,0.0650989,0.322946,0.445734,0.552164,0.635088,0.689817,0.714416,0.709572,0.678162,0.624709,0.554923,0.47545,0.39382,0.318472,0.25865,0.223951,0.22341,0.264162,0.349875,0.479346,0.645632,0.836077,1.03339,1.21773,1.3694,1.47178,1.51387,1.49192,1.40997,1.27913,1.11574,0.938925,0.76788,0.619337,0.505665,0.433748,0.404724,0.414493,0.454798,0.514645,0.58181,0.644225,0.691096,0.713683,0.705733,0.663625,0.586308,0.475145,0.333722,0.167673,-0.0155024,-0.206683,-0.395507,-0.570971,-0.722263,-0.839795,-0.916319,-0.947959,-0.934974,-0.882075,-0.798207,-0.695769,-0.589368,-0.494248,-0.424613,-0.392047,-0.404233,-0.464091,-0.56945,-0.713253,-0.884277,-1.06828,-1.24943,-1.41194,-1.54155,-1.62694,-1.66066,-1.63975,-1.56575,-1.44441,-1.28502,-1.0995,-0.901464,-0.705269,-0.525009,-0.373569,-0.261632,-0.196662,-0.181942,-0.215801,-0.291225,-0.39606,-0.51394,-0.625969,-0.712995,-0.758177,-0.74942,-0.68122,-0.555572,-0.381724,-0.174814
0,0.923588,0.054605,0.0578564,0.288927,0.441186,0.568892,0.661217,0.713117,0.725723,0.705237,0.660735,0.601633,0.535649,0.46795,0.401677,0.339549,0.285779,0.247406,0.23429,0.257502,0.326426,0.445398,0.61099,0.810899,1.02499,1.22838,1.39587,1.50662,1.54788,1.51698,1.42123,1.27592,1.10116,0.918351,0.747048,0.60274,0.495654,0.4305,0.406866,0.419994,0.461742,0.521641,0.588009,0.649103,0.694232,0.71471,0.7045,0.660464,0.58221,0.471658,0.332532,0.16997,-0.00960827,-0.198425,-0.387231,-0.565434,-0.721693,-0.845068,-0.92659,-0.960896,-0.947521,-0.891442,-0.802712,-0.695216,-0.584857,-0.487547,-0.417392,-0.385308,-0.398161,-0.458351,-0.563746,-0.707846,-0.880189,-1.06703,-1.25242,-1.41965,-1.55305,-1.63984,-1.67174,-1.64598,-1.56549,-1.43815,-1.27544,-1.09071,-0.897544,-0.708647,-0.535302,-0.387339,-0.273292,-0.200335,-0.173695,-0.195474,-0.263136,-0.368171,-0.49561,-0.624877,-0.732206,-0.794328,-0.792724,-0.717435,-0.56946,-0.361048,-0.113736
0,1.29439,0.066008,0.0730792,0.325364,0.443923,0.548162,0.631673,0.689476,0.718431,0.717504,0.687913,0.633163,0.558974,0.47309,0.384938,0.305079,0.24443,0.213248,0.219951,0.269891,0.364289,0.499518,0.666947,0.853468,1.04271,1.21687,1.35882,1.45437,1.49414,1.47482,1.39965,1.27794,1.12381,0.954268,0.78701,0.638189,0.520556,0.442159,0.405739,0.408842,0.444546,0.502633,0.570986,0.637022,0.688963,0.716849,0.713233,0.673567,0.596329,0.482942,0.337568,0.16679,-0.0207898,-0.215047,-0.404956,-0.579333,-0.727707,-0.841246,-0.913681,-0.942087,-0.927422,-0.874697,-0.792725,-0.693407,-0.590639,-0.498917,-0.431816,-0.40052,-0.412573,-0.471021,-0.574025,-0.715009,-0.883299,-1.06519,-1.24532,-1.40811,-1.53933,-1.62729,-1.66398,-1.64562,-1.57302,-1.4514,-1.28994,-1.10101,-0.899142,-0.699828,-0.518254,-0.367959,-0.259584,-0.199776,-0.190394,-0.228113,-0.304536,-0.406865,-0.519123,-0.623819,-0.703891,-0.744684,-0.735697,-0.671847,-0.55406,-0.389105,-0.188688
0,1.69257,0.0702808,0.0733979,0.319014,0.441855,0.548978,0.634076,0.692426,0.721237,0.719837,0.689741,0.634628,0.560253,0.474274,0.385962,0.305719,0.24437,0.212194,0.217753,0.266645,0.360373,0.495559,0.663712,0.851704,1.04298,1.21938,1.3634,1.46045,1.50085,1.48116,1.40467,1.28095,1.12448,0.952689,0.783655,0.633805,0.516005,0.438247,0.403072,0.407733,0.444988,0.504342,0.573497,0.63981,0.691559,0.718935,0.714685,0.674447,0.596833,0.483321,0.338036,0.167453,-0.0199691,-0.21425,-0.404459,-0.57944,-0.728658,-0.843149,-0.916461,-0.945482,-0.931017,-0.877998,-0.795245,-0.694765,-0.590632,-0.49756,-0.429345,-0.397346,-0.409215,-0.468007,-0.571806,-0.713884,-0.88338,-1.0664,-1.24742,-1.4108,-1.54226,-1.63022,-1.66673,-1.64817,-1.57542,-1.45373,-1.29224,-1.1032,-0.90101,-0.701026,-0.518369,-0.366628,-0.25662,-0.195294,-0.184883,-0.222427,-0.299792,-0.404254,-0.519644,-0.628001,-0.711546,-0.754746,-0.746192,-0.680005,-0.556578,-0.382512,-0.169765
0,0.686804,0.0666747,0.0627163,0.329895,0.447838,0.550981,0.631857,0.685429,0.709488,0.704572,0.67352,0.620865,0.552298,0.474355,0.394354,0.320455,0.261631,0.227299,0.226458,0.266355,0.350881,0.479084,0.64422,0.83373,1.03031,1.21404,1.36513,1.46693,1.50851,1.48625,1.40438,1.27412,1.11183,0.936544,0.767196,0.620234,0.507745,0.436426,0.407353,0.416501,0.455787,0.514435,0.580424,0.641837,0.687964,0.710092,0.701958,0.659924,0.582923,0.472307,0.33164,0.166514,-0.0156405,-0.205787,-0.393652,-0.568303,-0.718967,-0.836068,-0.912356,-0.943955,-0.931138,-0.878643,-0.795436,-0.693908,-0.588599,-0.494625,-0.426018,-0.394178,-0.406639,-0.466253,-0.57088,-0.713583,-0.883316,-1.06602,-1.24603,-1.40762,-1.53656,-1.6215,-1.65495,-1.63392,-1.56001,-1.439,-1.28026,-1.09575,-0.899063,-0.704449,-0.525835,-0.375901,-0.265127,-0.200815,-0.186143,-0.219392,-0.29355,-0.396507,-0.512005,-0.621352,-0.705757,-0.748939,-0.739567,-0.673054,-0.552325,-0.387384,-0.193741
0,0.781114,0.0676567,0.0641851,0.329164,0.447364,0.550669,0.63187,0.686037,0.710883,0.706719,0.676097,0.623323,0.554024,0.474871,0.393493,0.318447,0.259053,0.224917,0.224995,0.266276,0.352255,0.481572,0.647197,0.836488,1.03229,1.21496,1.36509,1.46635,1.50792,1.48619,1.40516,1.27577,1.11413,0.939054,0.769454,0.621854,0.508519,0.436352,0.406613,0.415391,0.454641,0.513553,0.58003,0.642052,0.688805,0.711479,0.703728,0.66185,0.584743,0.47376,0.332516,0.166693,-0.0161559,-0.206871,-0.395086,-0.56983,-0.72036,-0.837183,-0.913155,-0.944499,-0.931545,-0.879032,-0.795881,-0.694416,-0.589119,-0.495082,-0.426352,-0.394377,-0.406743,-0.466343,-0.571041,-0.713879,-0.883775,-1.06664,-1.24681,-1.40857,-1.53774,-1.62298,-1.6568,-1.63614,-1.56247,-1.44149,-1.28244,-1.0973,-0.899749,-0.704204,-0.524815,-0.374455,-0.263712,-0.199864,-0.185938,-0.219988,-0.294769,-0.398017,-0.513455,-0.622505,-0.706573,-0.749565,-0.740212,-0.673796,-0.552897,-0.387018,-0.191135
0,0.72367,0.0866548,0.0675127,0.347591,0.452461,0.546282,0.622511,0.675856,0.702791,0.701892,0.674001,0.622253,0.551976,0.470474,0.386691,0.310699,0.252974,0.223447,0.230372,0.279124,0.371109,0.503004,0.666544,0.848986,1.0343,1.20496,1.34411,1.43777,1.47674,1.45785,1.38437,1.26554,1.11525,0.950108,0.787313,0.642474,0.527842,0.451095,0.414797,0.416538,0.449643,0.504295,0.56886,0.631241,0.680085,0.705746,0.700964,0.661244,0.585005,0.473521,0.330747,0.163023,-0.0212951,-0.212318,-0.39923,-0.571023,-0.717367,-0.829542,-0.901361,-0.929953,-0.916295,-0.865365,-0.785873,-0.689541,-0.589998,-0.501415,-0.43701,-0.40763,-0.420563,-0.478712,-0.580239,-0.718709,-0.883702,-1.06184,-1.2381,-1.39725,-1.52532,-1.61086,-1.64603,-1.62717,-1.55518,-1.43529,-1.27666,-1.09154,-0.894238,-0.69993,-0.52338,-0.37763,-0.272785,-0.214966,-0.205575,-0.240972,-0.312666,-0.408077,-0.511832,-0.607491,-0.679503,-0.715112,-0.705954,-0.649072,-0.547194,-0.408229,-0.244062
0,0.679095,0.0449641,0.0708982,0.331644,0.446455,0.54785,0.629329,0.685828,0.71414,0.713184,0.68413,0.630396,0.557559,0.473166,0.386403,0.307601,0.247499,0.216274,0.222383,0.271328,0.364549,0.498655,0.665204,0.851193,1.04025,1.21447,1.35661,1.45232,1.49213,1.47272,1.39738,1.27554,1.12145,0.952208,0.785542,0.637555,0.520878,0.44339,0.40766,0.41109,0.44668,0.504211,0.571649,0.636556,0.687338,0.71422,0.709914,0.669978,0.592924,0.480139,0.335686,0.166005,-0.0204564,-0.213719,-0.402864,-0.576766,-0.724957,-0.838564,-0.911251,-0.940018,-0.925758,-0.873443,-0.791863,-0.692922,-0.590519,-0.499153,-0.432386,-0.401375,-0.41363,-0.472153,-0.575072,-0.715787,-0.883621,-1.06489,-1.24426,-1.40623,-1.53661,-1.62384,-1.65997,-1.64133,-1.56876,-1.44753,-1.28681,-1.09889,-0.898201,-0.700119,-0.519688,-0.370324,-0.262569,-0.20301,-0.193469,-0.23061,-0.30604,-0.406989,-0.517547,-0.620368,-0.698642,-0.738107,-0.728797,-0.666268,-0.552115,-0.393697,-0.203105
0,0.608026,0.0679273,0.0819342,0.372503,0.473036,0.560764,0.629818,0.675409,0.694399,0.685781,0.651005,0.594079,0.521425,0.441466,0.363962,0.299128,0.256635,0.244562,0.268439,0.33049,0.429177,0.559132,0.711503,0.874715,1.03556,1.18053,1.29722,1.37565,1.40936,1.39609,1.33806,1.24169,1.11687,0.975879,0.832018,0.698177,0.585473,0.502125,0.452668,0.437588,0.453409,0.49317,0.547263,0.604488,0.653239,0.682673,0.683773,0.650193,0.578841,0.470142,0.327985,0.159369,-0.0262186,-0.217637,-0.403062,-0.571021,-0.711409,-0.816399,-0.881171,-0.90439,-0.888386,-0.839005,-0.765142,-0.677965,-0.58992,-0.513572,-0.460416,-0.439743,-0.457699,-0.516618,-0.614709,-0.746136,-0.901491,-1.06863,-1.23376,-1.38276,-1.50249,-1.58206,-1.61388,-1.59441,-1.5245,-1.40936,-1.25805,-1.08263,-0.896984,-0.715554,-0.551903,-0.417467,-0.32048,-0.26525,-0.25183,-0.276117,-0.330382,-0.404149,-0.485332,-0.561514,-0.6212,-0.654941,-0.656186,-0.621801,-0.552194,-0.451079,-0.324908
0,1.00952,0.0726844,0.0592956,0.305262,0.443762,0.561544,0.64924,0.701886,0.719292,0.705344,0.666532,0.610222,0.54326,0.47135,0.39934,0.332184,0.276053,0.238963,0.230431,0.259993,0.33485,0.457278,0.622622,0.818591,1.02626,1.22272,1.38481,1.49313,1.53534,1.50815,1.41747,1.27704,1.10569,0.924263,0.75247,0.606492,0.497424,0.430674,0.406145,0.419001,0.460776,0.520655,0.586776,0.647455,0.692237,0.712695,0.702908,0.659626,0.582142,0.472003,0.332692,0.169381,-0.0111776,-0.20069,-0.389426,-0.566566,-0.720933,-0.842106,-0.921807,-0.955271,-0.942305,-0.887731,-0.80109,-0.69561,-0.586649,-0.489885,-0.41955,-0.386949,-0.399386,-0.459533,-0.56523,-0.709661,-0.881911,-1.06787,-1.25152,-1.41647,-1.54768,-1.63311,-1.66504,-1.64084,-1.563,-1.43859,-1.27808,-1.09401,-0.899731,-0.708366,-0.532211,-0.382363,-0.268405,-0.197907,-0.175588,-0.202204,-0.273415,-0.379065,-0.503319,-0.62596,-0.724884,-0.779438,-0.773983,-0.700882,-0.562183,-0.369542,-0.142355
